year,month,day,IHR1,IHR2,amplitude,phase
2001,12,14,-1.0924,1.5036,1.8585,7
2001,12,15,-1.2186,1.3608,1.8267,7
2001,12,16,-1.2767,1.2201,1.766,8
2001,12,17,-1.2814,1.061,1.6637,8
2001,12,18,-1.23,0.8817,1.5134,8
2001,12,19,-1.1152,0.71283,1.3236,8
2001,12,20,-0.94699,0.60792,1.1253,8
2001,12,21,-0.7639,0.61294,0.97941,8
2001,12,22,-0.62302,0.73934,0.96684,7
2001,12,23,-0.57587,0.95559,1.1157,7
2001,12,24,-0.64302,1.2038,1.3648,7
2001,12,25,-0.80437,1.4263,1.6375,7
2001,12,26,-1.0088,1.5888,1.882,7
2001,12,27,-1.2006,1.6858,2.0696,7
2001,12,28,-1.3449,1.7329,2.1935,7
2001,12,29,-1.4409,1.7493,2.2663,7
2001,12,30,-1.5156,1.7449,2.3112,7
2001,12,31,-1.607,1.7105,2.347,7
2002,1,1,-1.7442,1.62,2.3804,8
2002,1,2,-1.9331,1.442,2.4117,8
2002,1,3,-2.154,1.1614,2.4471,8
2002,1,4,-2.3692,0.79213,2.4981,8
2002,1,5,-2.5336,0.37425,2.5611,8
2002,1,6,-2.6025,-0.044433,2.6029,1
2002,1,7,-2.5361,-0.42413,2.5713,1
2002,1,8,-2.3122,-0.73886,2.4274,1
2002,1,9,-1.9424,-0.97317,2.1725,1
2002,1,10,-1.4803,-1.1227,1.8579,1
2002,1,11,-1.0081,-1.1959,1.5641,2
2002,1,12,-0.606,-1.2139,1.3568,2
2002,1,13,-0.32493,-1.203,1.2461,2
2002,1,14,-0.17655,-1.1882,1.2012,2
2002,1,15,-0.13913,-1.1901,1.1982,2
2002,1,16,-0.1713,-1.2268,1.2387,2
2002,1,17,-0.22325,-1.3117,1.3305,2
2002,1,18,-0.2455,-1.4481,1.4687,2
2002,1,19,-0.19552,-1.6202,1.6319,2
2002,1,20,-0.049001,-1.7901,1.7908,2
2002,1,21,0.19018,-1.9052,1.9146,3
2002,1,22,0.48741,-1.9181,1.979,3
2002,1,23,0.78889,-1.8059,1.9707,3
2002,1,24,1.0382,-1.5765,1.8876,3
2002,1,25,1.1911,-1.2582,1.7326,3
2002,1,26,1.2239,-0.88724,1.5117,4
2002,1,27,1.1382,-0.49854,1.2426,4
2002,1,28,0.95925,-0.12349,0.96717,4
2002,1,29,0.72629,0.21307,0.75689,5
2002,1,30,0.47696,0.49119,0.68466,6
2002,1,31,0.23781,0.69177,0.73151,6
2002,2,1,0.024744,0.79273,0.79311,6
2002,2,2,-0.14894,0.77746,0.79159,7
2002,2,3,-0.26936,0.64888,0.70257,7
2002,2,4,-0.32577,0.43759,0.54554,7
2002,2,5,-0.31834,0.19084,0.37116,8
2002,2,6,-0.25922,-0.045957,0.26326,1
2002,2,7,-0.16683,-0.24267,0.29448,2
2002,2,8,-0.055687,-0.38312,0.38714,2
2002,2,9,0.069125,-0.45913,0.46431,3
2002,2,10,0.21194,-0.46572,0.51168,3
2002,2,11,0.37951,-0.40266,0.55332,3
2002,2,12,0.57285,-0.27364,0.63485,4
2002,2,13,0.77838,-0.083598,0.78285,4
2002,2,14,0.96452,0.16504,0.97854,5
2002,2,15,1.0847,0.46912,1.1818,5
2002,2,16,1.0895,0.81889,1.363,5
2002,2,17,0.94165,1.1906,1.5179,6
2002,2,18,0.62865,1.5448,1.6678,6
2002,2,19,0.16794,1.8291,1.8368,6
2002,2,20,-0.39262,1.9864,2.0248,7
2002,2,21,-0.97756,1.9665,2.196,7
2002,2,22,-1.4919,1.7437,2.2949,7
2002,2,23,-1.8439,1.3336,2.2756,8
2002,2,24,-1.9738,0.80016,2.1298,8
2002,2,25,-1.8739,0.24049,1.8893,8
2002,2,26,-1.5873,-0.24648,1.6063,1
2002,2,27,-1.1903,-0.59374,1.3302,1
2002,2,28,-0.76835,-0.78347,1.0974,2
2002,3,1,-0.39278,-0.84296,0.92998,2
2002,3,2,-0.10679,-0.8197,0.82662,2
2002,3,3,0.075029,-0.7551,0.75882,3
2002,3,4,0.15846,-0.67102,0.68947,3
2002,3,5,0.15913,-0.5772,0.59874,3
2002,3,6,0.098628,-0.48415,0.4941,3
2002,3,7,0.0040999,-0.40937,0.40939,3
2002,3,8,-0.091551,-0.36937,0.38054,2
2002,3,9,-0.15712,-0.36906,0.40112,2
2002,3,10,-0.17519,-0.39625,0.43325,2
2002,3,11,-0.15304,-0.43026,0.45666,2
2002,3,12,-0.12034,-0.45615,0.47176,2
2002,3,13,-0.11511,-0.4758,0.48953,2
2002,3,14,-0.16373,-0.50329,0.52925,2
2002,3,15,-0.268,-0.55145,0.61312,2
2002,3,16,-0.40194,-0.61967,0.73861,2
2002,3,17,-0.51962,-0.69627,0.86879,2
2002,3,18,-0.56929,-0.76832,0.95624,2
2002,3,19,-0.5135,-0.83177,0.97751,2
2002,3,20,-0.34386,-0.89206,0.95604,2
2002,3,21,-0.082754,-0.95872,0.96229,2
2002,3,22,0.22979,-1.0335,1.0588,3
2002,3,23,0.54989,-1.1027,1.2322,3
2002,3,24,0.83835,-1.137,1.4127,3
2002,3,25,1.0629,-1.1042,1.5326,3
2002,3,26,1.2016,-0.98398,1.5531,4
2002,3,27,1.2468,-0.77829,1.4698,4
2002,3,28,1.2067,-0.50925,1.3098,4
2002,3,29,1.1013,-0.21104,1.1214,4
2002,3,30,0.95449,0.079748,0.95782,5
2002,3,31,0.78656,0.32841,0.85237,5
2002,4,1,0.61106,0.50926,0.79545,5
2002,4,2,0.42952,0.61418,0.74947,6
2002,4,3,0.22883,0.65745,0.69613,6
2002,4,4,-0.012709,0.66151,0.66164,7
2002,4,5,-0.30721,0.6327,0.70334,7
2002,4,6,-0.64121,0.54518,0.84165,8
2002,4,7,-0.97095,0.35506,1.0338,8
2002,4,8,-1.2331,0.036062,1.2336,8
2002,4,9,-1.3644,-0.38523,1.4177,1
2002,4,10,-1.326,-0.82586,1.5622,1
2002,4,11,-1.1202,-1.1785,1.626,2
2002,4,12,-0.79169,-1.3622,1.5756,2
2002,4,13,-0.41211,-1.3563,1.4175,2
2002,4,14,-0.056395,-1.2038,1.2051,2
2002,4,15,0.22108,-0.98465,1.0092,3
2002,4,16,0.39818,-0.77906,0.87491,3
2002,4,17,0.48231,-0.63564,0.79791,3
2002,4,18,0.49501,-0.56204,0.74894,3
2002,4,19,0.45589,-0.53611,0.70374,3
2002,4,20,0.37186,-0.52958,0.6471,3
2002,4,21,0.23959,-0.52519,0.57726,3
2002,4,22,0.057826,-0.52423,0.52741,3
2002,4,23,-0.15763,-0.54326,0.56567,2
2002,4,24,-0.36952,-0.6079,0.7114,2
2002,4,25,-0.52603,-0.74228,0.90977,2
2002,4,26,-0.57731,-0.9597,1.12,2
2002,4,27,-0.49254,-1.2532,1.3465,2
2002,4,28,-0.2737,-1.5934,1.6167,2
2002,4,29,0.044859,-1.9331,1.9336,3
2002,4,30,0.41304,-2.2224,2.2605,3
2002,5,1,0.79261,-2.421,2.5474,3
2002,5,2,1.1722,-2.5029,2.7638,3
2002,5,3,1.5589,-2.4539,2.9072,3
2002,5,4,1.9539,-2.2709,2.9958,3
2002,5,5,2.3402,-1.9622,3.054,4
2002,5,6,2.6886,-1.5478,3.1023,4
2002,5,7,2.9711,-1.0519,3.1518,4
2002,5,8,3.1617,-0.49996,3.201,4
2002,5,9,3.2333,0.081669,3.2344,5
2002,5,10,3.1603,0.66017,3.2285,5
2002,5,11,2.9348,1.1977,3.1698,5
2002,5,12,2.5796,1.6571,3.066,5
2002,5,13,2.1471,2.0104,2.9414,5
2002,5,14,1.7051,2.2443,2.8186,6
2002,5,15,1.3173,2.3684,2.7101,6
2002,5,16,1.0205,2.4155,2.6222,6
2002,5,17,0.80995,2.4291,2.5606,6
2002,5,18,0.6407,2.4406,2.5233,6
2002,5,19,0.44975,2.4546,2.4955,6
2002,5,20,0.18597,2.4513,2.4583,6
2002,5,21,-0.16529,2.404,2.4097,7
2002,5,22,-0.57743,2.2951,2.3666,7
2002,5,23,-0.99559,2.1247,2.3464,7
2002,5,24,-1.3609,1.9061,2.3421,7
2002,5,25,-1.6302,1.6572,2.3246,7
2002,5,26,-1.7865,1.3921,2.2648,8
2002,5,27,-1.837,1.1209,2.152,8
2002,5,28,-1.8069,0.84864,1.9962,8
2002,5,29,-1.7289,0.57789,1.8229,8
2002,5,30,-1.6351,0.30869,1.664,8
2002,5,31,-1.5481,0.042092,1.5486,8
2002,6,1,-1.4759,-0.21863,1.492,1
2002,6,2,-1.4133,-0.46811,1.4888,1
2002,6,3,-1.3484,-0.70514,1.5216,1
2002,6,4,-1.2685,-0.93684,1.577,1
2002,6,5,-1.1648,-1.1779,1.6566,2
2002,6,6,-1.0307,-1.4406,1.7713,2
2002,6,7,-0.85914,-1.7242,1.9264,2
2002,6,8,-0.63651,-2.0079,2.1064,2
2002,6,9,-0.34224,-2.2527,2.2785,2
2002,6,10,0.042523,-2.4097,2.4101,3
2002,6,11,0.51686,-2.4341,2.4883,3
2002,6,12,1.0463,-2.2963,2.5234,3
2002,6,13,1.5643,-1.993,2.5336,3
2002,6,14,1.9946,-1.552,2.5273,4
2002,6,15,2.2803,-1.0312,2.5027,4
2002,6,16,2.4048,-0.50551,2.4573,4
2002,6,17,2.3904,-0.04533,2.3909,4
2002,6,18,2.2817,0.30675,2.3022,5
2002,6,19,2.121,0.54637,2.1902,5
2002,6,20,1.9345,0.70095,2.0575,5
2002,6,21,1.7303,0.80867,1.91,5
2002,6,22,1.51,0.89899,1.7574,5
2002,6,23,1.2798,0.98045,1.6122,5
2002,6,24,1.0578,1.0434,1.4858,5
2002,6,25,0.87182,1.0727,1.3823,6
2002,6,26,0.75273,1.0664,1.3053,6
2002,6,27,0.722,1.047,1.2718,6
2002,6,28,0.77778,1.0596,1.3145,6
2002,6,29,0.8841,1.153,1.453,6
2002,6,30,0.97653,1.3515,1.6673,6
2002,7,1,0.98684,1.6295,1.905,6
2002,7,2,0.87916,1.9125,2.1049,6
2002,7,3,0.67176,2.1067,2.2112,6
2002,7,4,0.43147,2.1452,2.1881,6
2002,7,5,0.24235,2.0181,2.0326,6
2002,7,6,0.16907,1.7757,1.7837,6
2002,7,7,0.22848,1.5036,1.5208,6
2002,7,8,0.38302,1.288,1.3438,6
2002,7,9,0.55614,1.1795,1.304,6
2002,7,10,0.66588,1.1744,1.35,6
2002,7,11,0.65858,1.2198,1.3862,6
2002,7,12,0.5283,1.243,1.3506,6
2002,7,13,0.30999,1.1894,1.2292,6
2002,7,14,0.054251,1.051,1.0524,6
2002,7,15,-0.20147,0.86653,0.88964,7
2002,7,16,-0.44477,0.69738,0.82714,7
2002,7,17,-0.68025,0.59204,0.90181,8
2002,7,18,-0.90832,0.56578,1.0701,8
2002,7,19,-1.111,0.60048,1.2629,8
2002,7,20,-1.2542,0.66148,1.418,8
2002,7,21,-1.3054,0.71315,1.4875,8
2002,7,22,-1.2514,0.72786,1.4477,8
2002,7,23,-1.1079,0.68627,1.3032,8
2002,7,24,-0.91459,0.57852,1.0822,8
2002,7,25,-0.72085,0.40426,0.82646,8
2002,7,26,-0.56281,0.17396,0.58908,8
2002,7,27,-0.44739,-0.092711,0.45689,1
2002,7,28,-0.35328,-0.36824,0.5103,2
2002,7,29,-0.24813,-0.6212,0.66892,2
2002,7,30,-0.10487,-0.81779,0.82449,2
2002,7,31,0.086179,-0.92679,0.93079,3
2002,8,1,0.3102,-0.92732,0.97783,3
2002,8,2,0.52633,-0.8217,0.97581,3
2002,8,3,0.68324,-0.64134,0.93709,4
2002,8,4,0.74661,-0.44037,0.8668,4
2002,8,5,0.7221,-0.27159,0.77149,4
2002,8,6,0.65455,-0.16033,0.6739,4
2002,8,7,0.60817,-0.089497,0.61472,4
2002,8,8,0.64035,-0.0076012,0.6404,4
2002,8,9,0.78364,0.14866,0.79762,5
2002,8,10,1.0363,0.42534,1.1202,5
2002,8,11,1.362,0.83106,1.5955,5
2002,8,12,1.6922,1.3284,2.1514,5
2002,8,13,1.9373,1.8412,2.6727,5
2002,8,14,2.0065,2.2711,3.0305,6
2002,8,15,1.8403,2.5232,3.1231,6
2002,8,16,1.4388,2.5332,2.9133,6
2002,8,17,0.86905,2.2904,2.4497,6
2002,8,18,0.24197,1.8464,1.8622,6
2002,8,19,-0.33116,1.3036,1.345,7
2002,8,20,-0.78014,0.78225,1.1048,7
2002,8,21,-1.09,0.38042,1.1545,8
2002,8,22,-1.2857,0.14293,1.2936,8
2002,8,23,-1.4009,0.057859,1.4021,8
2002,8,24,-1.4599,0.07479,1.4618,8
2002,8,25,-1.4768,0.13351,1.4828,8
2002,8,26,-1.4649,0.18429,1.4764,8
2002,8,27,-1.4385,0.19819,1.4521,8
2002,8,28,-1.4096,0.16662,1.4194,8
2002,8,29,-1.3837,0.098336,1.3872,8
2002,8,30,-1.3592,0.011667,1.3593,8
2002,8,31,-1.3255,-0.07469,1.3276,1
2002,9,1,-1.2613,-0.1529,1.2706,1
2002,9,2,-1.1378,-0.22665,1.1601,1
2002,9,3,-0.92966,-0.30079,0.97711,1
2002,9,4,-0.6303,-0.36596,0.72884,1
2002,9,5,-0.26389,-0.39768,0.47727,2
2002,9,6,0.11365,-0.36994,0.38701,3
2002,9,7,0.4263,-0.27534,0.50748,4
2002,9,8,0.60393,-0.13261,0.61832,4
2002,9,9,0.61095,0.021023,0.61131,5
2002,9,10,0.46513,0.1508,0.48897,5
2002,9,11,0.2325,0.2424,0.33588,6
2002,9,12,-0.00019566,0.30961,0.30961,7
2002,9,13,-0.1654,0.38284,0.41704,7
2002,9,14,-0.24185,0.48768,0.54436,7
2002,9,15,-0.25467,0.62471,0.67463,7
2002,9,16,-0.24886,0.7694,0.80865,7
2002,9,17,-0.26073,0.8871,0.92462,7
2002,9,18,-0.30412,0.95116,0.9986,7
2002,9,19,-0.37708,0.94712,1.0194,7
2002,9,20,-0.47363,0.86949,0.99012,7
2002,9,21,-0.58944,0.71832,0.9292,7
2002,9,22,-0.71606,0.50495,0.87619,8
2002,9,23,-0.83651,0.25723,0.87517,8
2002,9,24,-0.92952,0.017138,0.92968,8
2002,9,25,-0.98306,-0.17771,0.999,1
2002,9,26,-1.0012,-0.31542,1.0498,1
2002,9,27,-0.99779,-0.42001,1.0826,1
2002,9,28,-0.97829,-0.53609,1.1155,1
2002,9,29,-0.92922,-0.69884,1.1627,1
2002,9,30,-0.82185,-0.90497,1.2225,2
2002,10,1,-0.63165,-1.1073,1.2748,2
2002,10,2,-0.35824,-1.2335,1.2845,2
2002,10,3,-0.035599,-1.2218,1.2223,2
2002,10,4,0.27693,-1.0492,1.0851,3
2002,10,5,0.51705,-0.74289,0.90511,3
2002,10,6,0.64618,-0.36518,0.74223,4
2002,10,7,0.66205,0.0127,0.66217,5
2002,10,8,0.59219,0.33672,0.68123,5
2002,10,9,0.47164,0.57846,0.74637,6
2002,10,10,0.32332,0.73006,0.79845,6
2002,10,11,0.15239,0.79323,0.80774,6
2002,10,12,-0.041148,0.77619,0.77728,7
2002,10,13,-0.24657,0.69373,0.73625,7
2002,10,14,-0.43579,0.56899,0.7167,7
2002,10,15,-0.57363,0.43058,0.71725,8
2002,10,16,-0.63501,0.31086,0.70702,8
2002,10,17,-0.62048,0.24027,0.66538,8
2002,10,18,-0.55814,0.23928,0.60727,8
2002,10,19,-0.49193,0.30636,0.57952,8
2002,10,20,-0.45994,0.41501,0.6195,8
2002,10,21,-0.47978,0.52337,0.71,7
2002,10,22,-0.54714,0.59558,0.80875,7
2002,10,23,-0.64665,0.61656,0.89348,8
2002,10,24,-0.76273,0.5929,0.96607,8
2002,10,25,-0.88771,0.53815,1.0381,8
2002,10,26,-1.0229,0.46033,1.1217,8
2002,10,27,-1.1762,0.35873,1.2297,8
2002,10,28,-1.3548,0.23041,1.3743,8
2002,10,29,-1.5583,0.071844,1.56,8
2002,10,30,-1.7707,-0.12232,1.7749,1
2002,10,31,-1.9603,-0.3606,1.9932,1
2002,11,1,-2.0866,-0.64835,2.185,1
2002,11,2,-2.1132,-0.98139,2.3299,1
2002,11,3,-2.0202,-1.3411,2.4249,1
2002,11,4,-1.8106,-1.6979,2.4822,1
2002,11,5,-1.5054,-2.0165,2.5165,2
2002,11,6,-1.1334,-2.264,2.5319,2
2002,11,7,-0.7209,-2.4128,2.5182,2
2002,11,8,-0.29072,-2.4459,2.4631,2
2002,11,9,0.13194,-2.361,2.3647,3
2002,11,10,0.51403,-2.1773,2.2371,3
2002,11,11,0.81957,-1.9347,2.1011,3
2002,11,12,1.0195,-1.6844,1.9689,3
2002,11,13,1.1027,-1.4722,1.8394,3
2002,11,14,1.0833,-1.3292,1.7147,3
2002,11,15,1.0053,-1.2675,1.6178,3
2002,11,16,0.93314,-1.2787,1.583,3
2002,11,17,0.93118,-1.3311,1.6245,3
2002,11,18,1.0395,-1.3767,1.7251,3
2002,11,19,1.2621,-1.3648,1.8589,3
2002,11,20,1.568,-1.2588,2.0107,4
2002,11,21,1.9,-1.042,2.1669,4
2002,11,22,2.1859,-0.71609,2.3002,4
2002,11,23,2.3523,-0.29504,2.3707,4
2002,11,24,2.3415,0.19454,2.3496,5
2002,11,25,2.1333,0.71098,2.2487,5
2002,11,26,1.7574,1.1982,2.127,5
2002,11,27,1.2866,1.5987,2.0521,6
2002,11,28,0.80739,1.8708,2.0376,6
2002,11,29,0.38571,2.0041,2.0409,6
2002,11,30,0.043096,2.02,2.0205,6
2002,12,1,-0.2409,1.9576,1.9724,7
2002,12,2,-0.50692,1.8507,1.9188,7
2002,12,3,-0.78643,1.7129,1.8848,7
2002,12,4,-1.0834,1.5368,1.8803,7
2002,12,5,-1.3709,1.3087,1.8952,8
2002,12,6,-1.6028,1.0262,1.9032,8
2002,12,7,-1.7362,0.71328,1.877,8
2002,12,8,-1.7553,0.41934,1.8046,8
2002,12,9,-1.6852,0.20236,1.6973,8
2002,12,10,-1.5859,0.098751,1.589,8
2002,12,11,-1.5255,0.09958,1.5288,8
2002,12,12,-1.5491,0.14639,1.556,8
2002,12,13,-1.657,0.15448,1.6642,8
2002,12,14,-1.8041,0.046245,1.8047,8
2002,12,15,-1.9131,-0.21901,1.9256,1
2002,12,16,-1.9021,-0.63294,2.0046,1
2002,12,17,-1.7155,-1.1415,2.0606,1
2002,12,18,-1.3478,-1.6647,2.142,2
2002,12,19,-0.84308,-2.1203,2.2818,2
2002,12,20,-0.27356,-2.4453,2.4605,2
2002,12,21,0.29027,-2.6043,2.6204,3
2002,12,22,0.79819,-2.5895,2.7097,3
2002,12,23,1.2216,-2.4113,2.7031,3
2002,12,24,1.5417,-2.0942,2.6005,3
2002,12,25,1.7432,-1.6758,2.418,4
2002,12,26,1.8179,-1.2084,2.1829,4
2002,12,27,1.776,-0.75087,1.9282,4
2002,12,28,1.648,-0.35422,1.6857,4
2002,12,29,1.4759,-0.046792,1.4766,4
2002,12,30,1.2958,0.17096,1.307,5
2002,12,31,1.1273,0.32204,1.1724,5
2003,1,1,0.97264,0.43681,1.0662,5
2003,1,2,0.82693,0.53746,0.98624,5
2003,1,3,0.68837,0.62965,0.93291,5
2003,1,4,0.56442,0.70891,0.90616,6
2003,1,5,0.46939,0.7715,0.90307,6
2003,1,6,0.41676,0.82525,0.92451,6
2003,1,7,0.40598,0.88949,0.97776,6
2003,1,8,0.41515,0.98504,1.0689,6
2003,1,9,0.40618,1.1152,1.1869,6
2003,1,10,0.34592,1.2565,1.3032,6
2003,1,11,0.22625,1.366,1.3846,6
2003,1,12,0.068518,1.4069,1.4086,6
2003,1,13,-0.094465,1.3682,1.3714,7
2003,1,14,-0.24078,1.2655,1.2882,7
2003,1,15,-0.36951,1.1233,1.1825,7
2003,1,16,-0.4896,0.95738,1.0753,7
2003,1,17,-0.60225,0.77004,0.97758,7
2003,1,18,-0.69175,0.56074,0.89047,8
2003,1,19,-0.73491,0.3361,0.80811,8
2003,1,20,-0.71741,0.11222,0.72613,8
2003,1,21,-0.64552,-0.095023,0.65248,1
2003,1,22,-0.54294,-0.27688,0.60946,1
2003,1,23,-0.43935,-0.431,0.61546,1
2003,1,24,-0.35694,-0.55221,0.65753,2
2003,1,25,-0.30526,-0.62903,0.69919,2
2003,1,26,-0.28347,-0.64584,0.70531,2
2003,1,27,-0.28833,-0.59219,0.65866,2
2003,1,28,-0.31695,-0.47085,0.56758,2
2003,1,29,-0.36405,-0.30384,0.47418,1
2003,1,30,-0.4164,-0.12664,0.43523,1
2003,1,31,-0.45597,0.025539,0.45668,8
2003,2,1,-0.46993,0.13429,0.48874,8
2003,2,2,-0.46215,0.20191,0.50433,8
2003,2,3,-0.45376,0.24204,0.51428,8
2003,2,4,-0.47354,0.25895,0.53971,8
2003,2,5,-0.53954,0.23462,0.58834,8
2003,2,6,-0.64506,0.13358,0.65875,8
2003,2,7,-0.75534,-0.071286,0.75869,1
2003,2,8,-0.82096,-0.37341,0.90189,1
2003,2,9,-0.79893,-0.72262,1.0772,1
2003,2,10,-0.67371,-1.0398,1.239,2
2003,2,11,-0.46664,-1.2438,1.3284,2
2003,2,12,-0.23283,-1.2811,1.3021,2
2003,2,13,-0.041937,-1.146,1.1468,2
2003,2,14,0.04863,-0.88529,0.88662,3
2003,2,15,0.018675,-0.57996,0.58026,3
2003,2,16,-0.10805,-0.31567,0.33365,2
2003,2,17,-0.2752,-0.15047,0.31365,1
2003,2,18,-0.41695,-0.098847,0.42851,1
2003,2,19,-0.47732,-0.13316,0.49555,1
2003,2,20,-0.42312,-0.20253,0.46909,1
2003,2,21,-0.24918,-0.25455,0.35621,2
2003,2,22,0.019644,-0.25291,0.25367,3
2003,2,23,0.33516,-0.18177,0.38128,4
2003,2,24,0.63887,-0.044358,0.6404,4
2003,2,25,0.87982,0.1425,0.89129,5
2003,2,26,1.0265,0.35197,1.0852,5
2003,2,27,1.0709,0.55368,1.2055,5
2003,2,28,1.0228,0.71849,1.2499,5
2003,3,1,0.90422,0.82413,1.2234,5
2003,3,2,0.74313,0.85716,1.1344,6
2003,3,3,0.57062,0.8172,0.9967,6
2003,3,4,0.41716,0.72015,0.83225,6
2003,3,5,0.30901,0.60198,0.67666,6
2003,3,6,0.25915,0.51428,0.57589,6
2003,3,7,0.25724,0.51292,0.57382,6
2003,3,8,0.26461,0.63663,0.68944,6
2003,3,9,0.22581,0.88682,0.91512,6
2003,3,10,0.090346,1.2171,1.2205,6
2003,3,11,-0.16495,1.5454,1.5542,7
2003,3,12,-0.52621,1.7798,1.8559,7
2003,3,13,-0.94618,1.8505,2.0784,7
2003,3,14,-1.3619,1.7296,2.2014,7
2003,3,15,-1.7143,1.4341,2.2351,8
2003,3,16,-1.9634,1.0115,2.2086,8
2003,3,17,-2.0907,0.52099,2.1547,8
2003,3,18,-2.0987,0.018968,2.0988,8
2003,3,19,-2.0047,-0.4453,2.0535,1
2003,3,20,-1.8354,-0.83254,2.0154,1
2003,3,21,-1.6182,-1.117,1.9663,1
2003,3,22,-1.3777,-1.2928,1.8892,1
2003,3,23,-1.1319,-1.3738,1.7801,2
2003,3,24,-0.89028,-1.389,1.6498,2
2003,3,25,-0.64875,-1.3696,1.5155,2
2003,3,26,-0.39343,-1.3379,1.3945,2
2003,3,27,-0.11165,-1.296,1.3008,2
2003,3,28,0.19528,-1.2263,1.2417,3
2003,3,29,0.51061,-1.0992,1.212,3
2003,3,30,0.8065,-0.89137,1.2021,3
2003,3,31,1.0483,-0.59819,1.2069,4
2003,4,1,1.195,-0.24195,1.2192,4
2003,4,2,1.2082,0.13311,1.2155,5
2003,4,3,1.0659,0.47338,1.1663,5
2003,4,4,0.775,0.73476,1.0679,5
2003,4,5,0.37148,0.89247,0.96669,6
2003,4,6,-0.08714,0.9407,0.94472,7
2003,4,7,-0.53704,0.88389,1.0343,7
2003,4,8,-0.92426,0.73238,1.1793,8
2003,4,9,-1.2165,0.49964,1.3151,8
2003,4,10,-1.4013,0.20373,1.416,8
2003,4,11,-1.4787,-0.13041,1.4845,1
2003,4,12,-1.4558,-0.46484,1.5283,1
2003,4,13,-1.3476,-0.75155,1.543,1
2003,4,14,-1.176,-0.94716,1.51,1
2003,4,15,-0.96711,-1.0358,1.4171,2
2003,4,16,-0.74778,-1.0369,1.2784,2
2003,4,17,-0.54709,-0.99416,1.1348,2
2003,4,18,-0.39411,-0.94952,1.0281,2
2003,4,19,-0.31048,-0.92618,0.97683,2
2003,4,20,-0.2996,-0.92569,0.97297,2
2003,4,21,-0.3441,-0.94192,1.0028,2
2003,4,22,-0.41059,-0.97525,1.0582,2
2003,4,23,-0.45983,-1.0374,1.1348,2
2003,4,24,-0.45683,-1.1379,1.2262,2
2003,4,25,-0.38279,-1.2678,1.3243,2
2003,4,26,-0.24147,-1.3952,1.416,2
2003,4,27,-0.056535,-1.4826,1.4837,2
2003,4,28,0.14152,-1.5089,1.5155,3
2003,4,29,0.32594,-1.4831,1.5185,3
2003,4,30,0.4776,-1.4356,1.513,3
2003,5,1,0.58275,-1.4023,1.5186,3
2003,5,2,0.63414,-1.4077,1.544,3
2003,5,3,0.63295,-1.4607,1.592,3
2003,5,4,0.59294,-1.5562,1.6653,3
2003,5,5,0.54376,-1.6796,1.7654,3
2003,5,6,0.53224,-1.806,1.8828,3
2003,5,7,0.61208,-1.9002,1.9963,3
2003,5,8,0.82662,-1.9214,2.0917,3
2003,5,9,1.1915,-1.8351,2.188,3
2003,5,10,1.6875,-1.6188,2.3384,4
2003,5,11,2.258,-1.2631,2.5873,4
2003,5,12,2.8146,-0.77056,2.9182,4
2003,5,13,3.2514,-0.16326,3.2555,4
2003,5,14,3.472,0.50858,3.509,5
2003,5,15,3.4192,1.1671,3.6129,5
2003,5,16,3.0946,1.7267,3.5437,5
2003,5,17,2.555,2.1222,3.3214,5
2003,5,18,1.8938,2.3318,3.0039,6
2003,5,19,1.2132,2.3773,2.669,6
2003,5,20,0.60214,2.308,2.3853,6
2003,5,21,0.12035,2.1765,2.1799,6
2003,5,22,-0.20397,2.0257,2.036,7
2003,5,23,-0.36716,1.8823,1.9178,7
2003,5,24,-0.37956,1.7585,1.799,7
2003,5,25,-0.26576,1.6556,1.6768,7
2003,5,26,-0.071659,1.5701,1.5718,7
2003,5,27,0.13396,1.4931,1.4991,6
2003,5,28,0.27811,1.4088,1.436,6
2003,5,29,0.31097,1.293,1.3299,6
2003,5,30,0.22505,1.1231,1.1454,6
2003,5,31,0.052779,0.89108,0.89265,6
2003,6,1,-0.15014,0.61564,0.63368,7
2003,6,2,-0.32824,0.33885,0.47176,7
2003,6,3,-0.44395,0.10999,0.45737,8
2003,6,4,-0.48615,-0.037732,0.48761,1
2003,6,5,-0.46638,-0.098676,0.4767,1
2003,6,6,-0.41022,-0.092526,0.42053,1
2003,6,7,-0.34627,-0.049206,0.34974,1
2003,6,8,-0.2999,0.0047103,0.29994,8
2003,6,9,-0.28984,0.054974,0.295,8
2003,6,10,-0.32718,0.095902,0.34095,8
2003,6,11,-0.41092,0.12184,0.4286,8
2003,6,12,-0.52664,0.11976,0.54008,8
2003,6,13,-0.65128,0.074711,0.65555,8
2003,6,14,-0.76487,-0.021563,0.76517,1
2003,6,15,-0.8557,-0.165,0.87146,1
2003,6,16,-0.91718,-0.34486,0.97987,1
2003,6,17,-0.94013,-0.54993,1.0892,1
2003,6,18,-0.91308,-0.77148,1.1954,1
2003,6,19,-0.82659,-0.99621,1.2945,2
2003,6,20,-0.67811,-1.1989,1.3774,2
2003,6,21,-0.47319,-1.3394,1.4205,2
2003,6,22,-0.23006,-1.3747,1.3938,2
2003,6,23,0.016951,-1.2766,1.2767,3
2003,6,24,0.22021,-1.0506,1.0734,3
2003,6,25,0.33629,-0.73932,0.81221,3
2003,6,26,0.34694,-0.41187,0.53851,3
2003,6,27,0.27003,-0.13867,0.30356,4
